ID,label,sex,age,edu_lv,credit_rec,inc,loan_suc,repay_suc,repay_time,dlqin0,loan_position,remen_mun,max_loan,max_debt
16048,0,0,45,1,2,2,2,10,10,0,7323,3887.17,5900,8022.12
16049,0,1,50,1,2,3,10,56,55,1,16239,4998.42,4500,6454.56
16050,0,1,27,1,2,4,22,135,131,4,85882,27742.32,8944,29967.94
16051,0,1,26,1,2,5,1,4,4,0,15000,12005.76,15000,18008.64
16052,0,1,24,1,2,2,1,3,3,0,2000,1179.93,2000,2359.86
16053,0,1,40,1,2,4,12,63,62,1,27718,3432.3,5800,9853.67
16054,0,1,24,1,2,3,3,23,20,0,3200,0,2000,2246.16
16055,0,0,28,2,2,2,3,33,29,2,26000,2509.23,15000,16732.15
16056,0,1,26,1,2,3,1,5,4,1,4000,3043.95,4000,5438.2
16057,0,1,34,1,2,3,4,21,13,8,5159,0,2159,3197.33
16058,0,1,19,1,2,3,0,0,0,0,0,0,0,0
16059,0,0,22,1,2,3,7,40,36,4,8299,1068.64,2000,2475.66
16060,0,0,22,1,2,2,5,32,32,0,11670,1095.94,4500,5676.97
16061,0,1,26,1,2,2,0,0,0,0,0,0,0,0
16062,0,1,20,1,2,3,1,2,2,0,500,0,500,544.95
16063,0,1,46,1,2,5,0,0,0,0,0,0,0,0
16064,1,1,26,1,2,3,1,12,9,1,2000,0,2000,1706.87
16065,0,1,23,1,2,3,2,10,10,0,3968,2289.09,3000,3846.6
16066,0,1,33,3,2,4,1,3,3,0,4700,5124.15,4700,6148.98
16067,0,1,35,1,2,3,4,21,21,0,5322,0,1939,2882.4
16068,0,1,27,1,2,3,1,3,3,0,4800,4895.91,4800,6527.88
16069,0,1,22,1,2,5,1,2,1,1,2300,1809.28,2300,2740.22
16070,0,0,23,1,2,2,12,53,33,19,15345,2693.53,2000,7591.3
16071,0,1,22,1,2,3,4,15,15,0,5200,981.45,1500,1869.89
16072,0,1,31,1,2,4,6,27,27,0,10101,2708.09,3000,3807.33
16073,0,1,38,1,2,4,1,3,1,2,1000,0,1000,1238.01
16074,0,1,29,3,2,5,5,23,20,3,30203,6148.1,10000,11846.25
16075,0,1,26,3,2,2,3,16,16,0,5179,438.18,2500,3042.98
16076,0,1,25,1,2,3,2,17,1,15,2072,287.5,1300,1616.99
16077,0,1,24,1,2,3,7,39,33,5,6328,1019.71,1172,2658.69
16078,0,0,19,1,2,2,1,2,2,0,1500,1507.5,1500,1809
16079,0,1,27,1,2,3,4,14,12,2,8000,792.72,2000,2719.32
16080,0,0,36,1,2,3,3,15,4,11,15203,3306,7500,9580.74
16081,0,1,22,1,0,3,2,11,9,2,3975,0,3000,3730.08
16082,0,1,47,1,2,3,3,31,23,6,18252,3601.72,9237,12082.24
16083,0,1,27,1,2,3,0,0,0,0,0,0,0,0
16084,0,1,41,1,2,3,4,35,20,12,12786,4108.22,5600,6474.22
16085,0,1,27,1,2,3,2,6,6,0,5800,0,3300,4115.46
16086,0,1,38,1,2,2,0,0,0,0,0,0,0,0
16087,0,1,28,2,2,5,1,3,1,2,10500,10709.91,10500,14315.44
16088,0,1,20,1,2,2,0,0,0,0,0,0,0,0
16089,0,1,27,3,0,3,11,106,67,39,24211,0,5000,12964
16090,0,1,26,1,2,5,8,37,36,1,35113,6359.01,11500,13370.59
16091,0,1,34,2,2,3,1,3,2,1,1000,0,1000,1213.38
16092,0,0,31,1,2,2,1,5,4,1,2000,1586.27,2000,2719.32
16093,0,1,21,1,2,3,4,22,7,15,5191,1183.25,1791,3389.83
16094,0,1,22,2,2,3,7,36,28,8,5982,1200.56,1500,3296.7
16095,0,1,23,1,2,3,3,10,10,0,3079,2871.43,1579,4049.54
16096,0,1,30,1,2,2,10,89,84,5,23954,0,9000,10931.1
16097,0,1,26,1,2,2,1,2,1,1,1000,0,1000,1245.8
16098,0,1,31,1,2,4,18,103,98,5,41100,6873.06,5000,12781.16
16099,0,1,30,1,2,3,3,9,6,3,6200,1030.53,2600,3299.58
16100,0,0,27,1,2,2,1,7,7,0,1000,554,1000,1359.6
16101,0,1,33,1,2,3,1,2,1,1,11700,13043.4,11700,15652.08
16102,0,1,26,1,2,4,12,31,19,6,16864,0,2208,4311.97
16103,0,1,32,1,2,3,1,9,9,0,11000,3587.91,11000,14956.64
16104,0,1,39,1,2,3,7,23,20,0,8902,0,1900,3352.39
16105,0,1,19,1,1,3,1,12,11,1,500,0,500,679.9
16106,0,1,35,1,2,2,4,6,6,0,5100,0,1400,2572.87
16107,0,1,26,1,2,3,1,4,4,0,700,608.72,700,951.86
16108,0,1,34,1,2,4,1,1,1,0,1000,0,1000,1163.33
16109,0,1,35,3,2,3,4,27,8,19,19855,0,10700,11611.26
16110,0,1,37,1,2,3,3,12,12,0,6900,0,3000,3399.72
16111,0,1,21,1,2,2,2,12,12,0,1571,812.33,1000,1359.64
16112,0,0,25,3,2,3,1,6,6,0,5000,0,5000,5531.31
16113,0,0,26,1,2,2,5,21,21,0,6546,0,2663,4372.7
16114,0,1,27,1,2,3,1,5,5,0,2000,1550.57,2000,2718.12
16115,0,1,32,1,2,3,1,3,3,0,1400,0,1400,1903.86
16116,0,1,20,1,2,3,1,3,3,0,1500,884.94,1500,1769.88
16117,0,1,20,1,2,3,2,10,10,0,3500,2213.04,3000,4079.28
16118,0,0,45,1,2,3,1,3,3,0,2000,1179.93,2000,2359.86
16119,0,0,38,1,2,5,13,86,63,20,46476,3719.52,6202,21248.3
16120,0,1,24,1,2,3,1,2,1,1,6000,6799.9,6000,8185.2
16121,0,1,25,1,2,4,1,12,11,1,1250,0,1250,1012.48
16122,0,1,24,1,2,3,7,72,43,29,15080,0,4500,9709.25
16123,0,1,19,1,2,2,1,8,3,5,500,217.44,500,679.82
16124,0,1,31,1,2,4,1,6,6,0,2000,0,2000,2592.24
16125,0,0,23,1,2,2,1,2,2,0,5000,7882.82,5000,7882.82
16126,0,1,38,1,2,3,9,40,40,0,18375,3123.89,3606,7278.38
16127,0,1,30,1,2,4,0,0,0,0,0,0,0,0
16128,0,1,34,1,2,4,1,2,2,0,1000,363.31,1000,1089.93
16129,0,1,40,1,2,2,1,1,0,1,1000,0,1000,1105.16
16130,0,1,37,1,2,2,4,23,23,0,3684,1041.9,1331,2379.13
16131,0,1,52,1,2,5,7,39,36,3,47641,9361.43,10000,16274.38
16132,0,1,22,1,2,3,0,0,0,0,0,0,0,0
16133,0,1,33,2,2,3,3,13,4,8,5604,0,3500,3887.5
16134,0,0,19,1,2,1,1,3,3,0,750,0,750,875.04
16135,0,1,36,2,2,2,5,42,42,0,11092,0,5000,7755.69
16136,0,1,32,1,2,4,2,6,6,0,5031,976.98,4000,5439.04
16137,0,0,23,2,2,2,8,13,13,0,14000,14382.77,3000,14855.73
16138,0,0,55,1,2,4,6,37,35,2,13064,1427,3000,3541.39
16139,0,1,41,1,2,4,17,119,103,16,36005,7488.92,4862,13915.12
16140,0,0,47,1,1,4,4,23,23,0,18167,0,6383,9885.43
16141,0,1,25,1,2,3,3,18,17,1,7360,0,3993,7174.28
16142,0,1,34,1,2,3,9,45,40,3,27134,3487.82,6000,7411.62
16143,0,1,29,1,2,4,1,3,1,2,1500,0,1500,1831
16144,0,0,32,3,2,5,1,10,10,0,20000,3718.58,20000,22311.48
16145,0,1,30,1,2,3,13,52,49,3,22369,5049.79,4645,9326.7
16146,0,1,21,1,2,3,1,1,1,0,500,0,500,578.75
16147,0,0,37,1,2,2,8,54,53,1,31324,2851.79,10000,14731.53
16148,0,1,27,1,2,2,10,66,66,0,10753,0,2000,5537.78
16149,0,1,22,1,2,3,0,0,0,0,0,0,0,0
16150,0,0,34,1,2,4,1,9,9,0,3000,0,3000,4079.04
16151,0,1,40,1,2,3,11,46,44,2,17992,2976.95,3700,5835.35
16152,0,1,34,1,2,2,2,12,11,1,10247,0,5247,7140.04
16153,0,1,26,1,2,3,1,12,7,5,2000,0,2000,1205.52
16154,0,1,30,1,2,3,6,66,47,15,24371,1648.14,6783,16614.02
16155,1,1,38,1,2,5,3,25,10,10,12625,0,10000,11261.76
16156,0,1,25,1,2,3,2,10,8,2,4638,2921.24,4000,5464.28
16157,0,0,34,3,2,4,2,16,10,6,8540,1316.7,5000,5615.64
16158,0,0,23,1,2,5,6,24,13,5,5600,0,2750,4184.36
16159,0,0,22,1,2,2,0,0,0,0,0,0,0,0
16160,0,1,28,1,2,3,1,6,6,0,1000,0,1000,814.84
16161,0,1,34,2,2,2,1,1,1,0,1000,0,1000,1163.33
16162,0,1,34,2,2,3,15,163,153,6,51882,4586.12,7050,18467.25
16163,0,1,22,2,2,3,2,8,6,2,6956,5150.97,6000,8158.68
16164,0,1,36,1,2,2,5,19,12,7,5760,0,1860,3543.1
16165,0,1,24,1,2,4,6,30,28,2,8930,3929.31,5000,6798.39
16166,0,1,31,1,2,3,0,0,0,0,0,0,0,0
16167,0,1,32,1,2,5,5,24,24,0,16304,2628.36,5000,7181.5
16168,0,1,23,1,2,3,1,9,8,1,1000,337.47,1000,1359.87
16169,0,0,28,2,2,4,11,65,63,2,71101,17859.63,20000,32126.88
16170,0,1,30,2,1,4,6,33,32,1,31648,8180.15,12000,14877.42
16171,0,0,28,1,2,4,23,118,118,0,93210,8887.05,9400,19505.2
16172,0,1,29,1,2,5,5,23,17,6,17396,2867.52,7000,7926.3
16173,0,1,34,2,2,3,6,35,29,5,15383,3441.75,5200,6665.61
16174,0,1,35,1,2,4,2,7,6,1,6000,1783.85,3300,3855.75
16175,0,1,28,1,2,3,5,23,21,2,9945,1110.02,4000,4865.26
16176,0,1,36,1,2,4,4,18,18,0,9610,2475.27,3000,4667.34
16177,0,1,26,1,2,2,1,12,2,10,500,0,500,345.16
16178,0,0,29,1,2,3,3,16,13,3,6378,3257.97,5000,6015.88
16179,0,1,34,2,2,5,8,41,41,0,139100,3088.21,20000,17552.5
16180,0,1,25,1,0,3,3,20,9,11,6038,2133.28,2900,6290.48
16181,0,1,28,1,2,4,4,22,5,17,10479,1983.2,3000,5874.72
16182,0,1,35,1,2,2,7,29,26,3,10804,4161.59,3500,5622.43
16183,0,1,31,1,2,3,3,20,20,0,4188,2446.74,2000,3866.28
16184,0,1,22,1,0,3,1,3,3,0,4800,0,4800,5231.94
16185,0,0,35,3,2,2,1,3,3,0,8000,7416.36,8000,9888.48
16186,0,0,26,1,2,3,3,11,10,1,6028,4421.23,4000,5439.04
16187,0,0,25,3,2,4,4,42,41,1,14089,0,5000,10006.72
16188,0,1,23,1,2,4,2,10,8,2,6956,4396.29,6000,8158.68
16189,0,0,51,1,2,0,0,0,0,0,0,0,0,0
16190,0,1,27,1,2,3,16,94,90,4,55724,1240.4,9845,18121.68
16191,0,0,29,1,2,2,10,67,65,2,36943,8477.79,6391,14716.2
16192,1,1,36,1,2,3,2,19,6,5,4321,0,2321,557.12
16193,0,1,21,1,2,4,1,4,0,4,2500,969.44,2500,2975.49
16194,0,1,21,1,0,3,1,1,1,0,500,0,500,544.95
16195,0,1,20,1,2,2,1,12,5,7,1000,0,1000,1186.08
16196,0,1,37,1,2,3,1,5,4,1,1800,1343.72,1800,2472.62
16197,0,1,44,1,2,3,16,94,94,0,51434,4487.59,8803,16077.61
16198,0,0,27,1,2,2,1,2,1,1,4750,3736.52,4750,5641.34
16199,0,1,27,1,2,4,8,49,48,1,20410,6643.68,8400,10511.52
16200,0,1,48,1,2,3,6,30,28,2,9565,0,2800,4605.9
16201,0,1,27,1,2,3,0,0,0,0,0,0,0,0
16202,0,1,23,1,2,4,2,8,6,2,2600,1872.67,2000,2719.4
16203,0,0,33,1,2,1,1,3,3,0,1200,707.94,1200,1415.88
16204,0,1,25,1,2,3,1,5,3,2,1500,1189.72,1500,2039.52
16205,0,1,23,1,2,3,2,7,7,0,3100,2394.55,2500,3399.36
16206,0,1,32,2,1,4,13,124,106,18,46193,863.12,7007,18777.42
16207,0,1,27,4,0,4,5,17,17,0,14870,9086.86,8000,9857.67
16208,0,1,22,1,2,2,1,4,4,0,1000,393.3,1000,1179.9
16209,0,0,34,2,2,5,1,12,12,0,10000,0,10000,10861.68
16210,0,1,41,1,2,4,1,11,11,0,16000,1554.91,16000,18658.92
16211,0,1,31,1,2,3,6,31,31,0,23042,6782.77,10500,12508.11
16212,1,1,27,1,2,2,1,5,1,2,700,0,700,926.1
16213,0,1,20,1,2,3,2,9,8,1,2837,0,1900,2265.36
16214,0,1,26,1,2,3,7,27,27,0,18147,4328.28,5000,8892.96
16215,0,1,41,1,2,3,4,12,11,0,9551,0,4900,5943.68
16216,0,0,31,3,2,4,18,144,144,0,98082,16526.36,28382,56208.93
16217,0,1,29,1,2,2,1,3,2,1,1500,884.91,1500,1769.82
16218,0,1,29,1,2,2,1,2,2,0,1600,1258.56,1600,1887.84
16219,0,1,31,1,2,5,5,14,9,5,8500,0,3100,5215.22
16220,0,0,39,1,2,4,2,8,7,1,19863,15947.21,18000,22773.06
16221,0,1,25,2,2,3,13,71,42,25,40670,0,10400,18301.3
16222,0,1,23,1,2,4,2,14,14,0,6450,0,3600,4157.64
16223,0,0,28,1,2,5,1,4,4,0,12000,11619.1,12000,15281.7
16224,0,1,28,1,2,3,1,4,4,0,6600,5983.92,6600,8975.88
16225,0,0,34,1,2,2,6,24,24,0,6132,0,1990,5118.81
16226,0,1,34,1,2,3,5,26,26,0,4388,742.66,1800,2199.36
16227,0,1,23,1,2,3,9,72,47,22,21500,5183.12,5000,10484.18
16228,0,1,28,2,2,4,1,12,7,5,6300,0,6300,7472.88
16229,0,1,34,1,2,2,10,95,94,1,31120,5123.76,7400,14869.72
16230,0,1,23,1,2,3,0,0,0,0,0,0,0,0
16231,0,0,35,4,0,4,6,35,35,0,36455,1536.81,12000,12973.41
16232,0,1,39,1,2,3,0,0,0,0,0,0,0,0
16233,0,1,30,1,2,3,16,131,130,1,76419,17488.62,19347,26938.06
16234,0,1,20,1,2,2,1,6,6,0,1900,0,1900,2241.96
16235,0,1,22,1,2,3,1,2,1,1,4560,3587.08,4560,5380.62
16236,0,1,30,1,2,4,14,70,62,8,36157,7306.05,8400,10493.7
16237,0,1,28,1,2,4,3,26,23,3,11194,0,7700,9542.72
16238,0,0,52,1,2,2,7,45,45,0,20764,1410.95,5500,6325.33
16239,0,1,30,2,2,2,3,15,15,0,8600,0,3500,4999.06
16240,0,1,29,3,2,2,0,0,0,0,0,0,0,0
16241,0,0,26,2,2,2,0,0,0,0,0,0,0,0
16242,0,0,19,1,0,4,1,3,3,0,2750,0,2750,3142.92
16243,0,0,26,1,2,3,12,96,86,10,20488,172.45,3557,10466.24
16244,0,1,37,1,2,3,6,41,41,0,39425,5109.52,13060,15756.45
16245,0,1,23,1,2,2,2,12,3,9,1200,0,700,845.34
16246,0,1,43,1,2,5,1,2,2,0,3800,2989.2,3800,4483.8
16247,0,1,22,1,2,2,0,0,0,0,0,0,0,0
16248,0,1,30,1,0,3,7,28,28,0,14049,6197.08,3000,8408.14
16249,0,1,26,1,2,3,3,23,21,2,4286,1209.68,2289,3838.02
16250,0,1,23,1,2,3,1,4,4,0,4000,3478.8,4000,5439.8
16251,0,1,19,1,2,3,1,1,1,0,1000,0,1000,1163.33
16252,0,1,38,1,2,4,3,18,18,0,11605,4048.04,7500,8553.96
16253,1,0,22,1,2,3,3,18,14,3,5000,0,3000,2501.03
16254,0,1,22,2,2,2,5,10,9,1,8778,4425.49,3200,4579.68
16255,0,1,32,1,2,4,0,0,0,0,0,0,0,0
16256,0,1,28,2,2,3,3,22,16,6,13400,0,11000,12827.88
16257,0,1,23,1,1,3,15,141,141,0,73175,12404.22,10615,20275.51
16258,0,1,31,1,2,4,16,65,61,2,37023,0,6335,14239.11
16259,0,1,31,1,2,3,2,5,3,2,6600,944.6,4000,4502.01
16260,0,1,29,1,2,3,1,7,7,0,3300,1793.9,3300,4486.86
16261,0,1,34,1,2,3,7,30,30,0,12799,0,3600,4772.34
16262,1,1,23,1,2,2,1,22,1,4,500,0,500,578.32
16263,0,1,31,3,2,2,17,112,109,3,35628,7030.87,4562,12946.56
16264,0,0,35,1,2,3,25,120,117,3,95659,9275.43,13000,21402.58
16265,0,0,20,1,2,2,17,85,83,0,12422,2546.96,1004,6210.45
16266,0,1,33,1,2,3,5,18,14,4,7497,0,2000,4480.38
16267,0,1,36,1,2,4,1,3,0,3,2000,0,2000,2373.12
16268,0,1,22,1,2,4,3,17,14,3,4243,1392.3,2000,3731.16
16269,0,1,26,1,2,4,9,38,36,2,10800,2704.07,4000,4567.44
16270,0,1,31,1,2,3,5,19,17,2,12501,8492.51,5091,10956.41
16271,0,0,43,1,2,3,7,39,38,1,13374,2522.05,2600,5567.91
16272,0,1,24,3,2,3,14,83,42,40,48564,16119.41,8144,19423.89
16273,0,0,22,1,2,2,1,2,2,0,2300,2606.5,2300,3127.8
16274,0,1,38,1,2,2,17,115,115,0,30457,297.94,3686,8137.88
16275,0,1,18,1,2,2,1,7,7,0,2600,0,2600,3394.87
16276,0,0,22,1,2,2,8,21,17,4,5842,0,5000,5930.88
16277,0,0,32,1,2,2,8,28,27,1,7452,2831.98,2000,4003.68
16278,0,1,29,1,2,3,0,0,0,0,0,0,0,0
16279,0,1,28,1,2,4,2,6,4,2,5500,0,3000,4063.35
16280,0,1,20,1,2,2,6,37,31,6,6948,1440.46,2500,3976.4
16281,0,0,19,1,2,2,1,2,2,0,1250,1403.8,1250,1403.8
16282,0,0,27,1,2,2,0,0,0,0,0,0,0,0
16283,0,1,26,1,2,2,2,9,9,0,4640,0,4000,5438.76
16284,0,1,33,1,2,4,1,5,5,0,3000,2239.58,3000,4079.28
16285,0,1,32,1,2,4,1,12,12,0,2100,0,2100,2585.4
16286,0,1,18,1,2,2,1,2,2,0,1700,1337.24,1700,2005.86
16287,0,1,34,1,2,5,7,35,34,1,17107,394.63,4900,6062.03
16288,0,1,20,1,2,3,3,15,10,5,1900,0,700,913.48
16289,0,1,30,1,2,3,13,67,51,16,25717,1847.4,5690,8101.75
16290,0,1,43,1,2,3,1,5,5,0,4985,0,4985,8081.28
16291,1,1,22,1,2,2,4,22,14,3,2229,0,700,758.88
16292,0,1,32,2,2,5,2,10,6,4,6940,2274.05,3500,4368.48
16293,0,1,24,1,2,2,3,16,11,5,12360,10547.8,6924,12117.36
16294,0,1,35,1,2,4,0,0,0,0,0,0,0,0
16295,0,1,23,1,2,3,3,19,18,1,5166,2222.2,3024,4955.8
16296,0,1,44,1,2,4,1,3,3,0,4500,2654.82,4500,5309.64
16297,0,1,30,1,2,4,1,2,2,0,3500,1271.64,3500,3814.92
16298,0,0,29,3,2,2,9,43,27,16,16751,2929.22,5300,6011.86
16299,0,1,38,1,2,5,1,2,2,0,2500,1966.48,2500,2949.72
16300,0,0,23,1,2,3,0,0,0,0,0,0,0,0
16301,0,1,28,1,1,3,1,12,12,0,1000,0,1000,1359.6
16302,0,1,23,2,2,0,5,29,29,0,6491,2693.93,4500,6119.88
16303,0,1,40,1,2,5,3,9,9,0,9050,0,5000,5235.18
16304,0,1,39,1,2,3,10,41,39,2,33584,11157.73,16500,20577.48
16305,0,0,20,1,2,2,1,3,3,0,900,971.85,900,1175.22
16306,0,1,22,1,2,3,0,0,0,0,0,0,0,0
16307,0,0,24,2,2,3,4,30,23,7,8188,0,3400,6526.08
16308,0,1,25,2,2,2,3,10,10,0,12569,9350.36,10000,12305.64
16309,0,1,30,1,2,3,1,9,8,1,1000,0,1000,1359.56
16310,0,1,28,2,2,3,1,4,1,3,3000,2559.12,3000,4105.07
16311,0,1,24,1,2,2,2,12,11,1,7229,0,6529,8131.16
16312,0,0,31,1,2,4,11,68,59,8,19960,3900.87,5000,8080.46
16313,0,1,37,1,2,3,7,30,24,6,18483,3325.74,4300,5796.34
16314,0,1,32,2,2,2,4,34,15,18,20600,4640.1,6000,11006.4
16315,0,1,28,1,2,3,1,2,2,0,2000,0,2000,2179.95
16316,0,1,28,2,2,4,5,24,19,5,22031,3759.92,8900,9479.7
16317,0,1,34,2,2,4,1,12,12,0,8100,0,8100,9097.32
16318,0,1,27,3,2,3,8,66,63,3,46750,7942.56,10000,12744.54
16319,0,1,29,3,2,5,2,9,8,1,5700,1511.76,3000,3366.96
16320,0,0,30,3,2,3,8,41,38,1,18268,0,9300,11572.32
16321,0,1,29,2,2,5,1,2,2,0,10000,7816.08,10000,11724.12
16322,0,1,23,1,2,3,4,27,18,9,7572,0,4000,5339.44
16323,0,0,27,2,2,3,7,33,33,0,21257,7678.77,5500,12483.84
16324,0,0,30,1,2,5,4,26,26,0,14100,2959.56,5600,7623.72
16325,0,0,34,1,2,3,15,162,125,37,58217,2345.47,12406,32945.74
16326,0,1,34,1,2,4,1,8,8,0,2500,1066.36,2500,3399.08
16327,0,1,34,1,2,3,1,3,3,0,1000,0,1000,1089.93
16328,0,1,22,1,2,3,0,0,0,0,0,0,0,0
16329,0,1,43,1,2,3,1,3,0,3,2500,0,2500,2820.78
16330,0,0,31,1,2,3,12,68,52,16,42950,12939.98,9500,13916.59
16331,0,1,19,1,2,2,1,2,2,0,1000,786.56,1000,1179.84
16332,0,0,26,1,2,3,1,6,1,5,12000,0,12000,13588.02
16333,0,0,43,1,2,3,2,9,8,1,4368,2634.56,3000,4132.32
16334,0,1,46,1,2,4,4,11,10,1,14370,4838.32,5500,6980.88
16335,0,0,24,2,2,5,8,77,70,6,40566,2868.9,8897,17591.37
16336,0,1,52,1,2,2,1,3,2,1,3000,2976.84,3000,4074.12
16337,0,0,24,1,2,4,2,7,7,0,15000,13008.58,10000,16102.74
16338,0,1,41,3,2,5,14,117,116,1,63737,14146.38,10371,21518.47
16339,0,1,20,1,2,2,1,0,0,0,500,589.86,500,589.86
16340,0,1,48,1,2,5,3,20,19,1,19411,296.67,13000,14529.18
16341,0,1,22,1,2,2,1,7,7,0,2000,0,2000,2356.2
16342,0,1,28,1,2,3,4,8,8,0,3850,0,1300,1300
16343,0,1,30,1,2,4,0,0,0,0,0,0,0,0
16344,0,1,26,1,2,3,3,28,22,6,9799,0,4716,7978.68
16345,0,1,27,1,2,4,2,3,3,0,5000,4897.88,3000,5382.46
16346,0,0,32,1,2,5,1,6,4,2,2000,0,2000,1159.32
16347,0,0,26,1,2,2,10,48,47,1,20604,4143.25,5500,6202.03
16348,0,1,24,1,0,2,7,39,29,10,8000,3859.4,2000,8404
16349,0,1,26,1,2,3,1,5,5,0,2000,1550.57,2000,2718.12
16350,0,0,30,1,2,3,20,131,129,2,53198,11757.89,4500,18075.03
16351,0,0,28,3,2,2,4,10,10,0,7294,3261.9,5000,6798.8
16352,0,1,27,1,2,3,1,2,1,1,2400,1887.92,2400,2857.42
16353,0,0,39,1,2,3,3,16,15,1,12500,3558.38,6000,6780.18
16354,0,1,21,1,2,3,10,114,64,50,7151,0,1272,4770.88
16355,0,1,38,1,2,5,6,57,57,0,32124,5839.02,9289,15525.05
16356,0,1,23,1,2,4,1,3,3,0,2100,0,2100,2288.97
16357,0,0,32,1,2,3,8,45,44,1,39935,8254.59,15000,16892.76
16358,0,1,26,1,2,4,0,0,0,0,0,0,0,0
16359,0,1,26,1,2,2,7,31,24,7,15720,4954.53,3200,9397.89
16360,0,1,34,1,2,3,3,7,5,0,2800,0,1000,1689.75
16361,0,0,28,1,2,3,1,7,2,5,5000,2718.05,5000,6798.32
16362,0,1,34,1,2,3,0,0,0,0,0,0,0,0
16363,0,0,26,1,2,2,26,131,130,1,85986,18989.13,8485,21416.42
16364,0,0,23,1,2,4,4,17,16,1,8909,1277.88,3000,3418.53
16365,0,1,22,2,0,4,14,34,33,1,15815,0,1699,4446.73
16366,0,0,20,1,2,2,1,12,3,9,3000,0,3000,3528.48
16367,0,1,36,1,2,3,5,35,30,4,13442,1783.68,4500,5711.04
16368,0,1,32,1,2,3,2,12,10,2,2800,713.46,1800,2284.38
16369,0,1,26,1,2,3,7,43,23,19,21400,4011.6,5100,11161.45
16370,0,1,22,1,2,2,6,20,18,0,11133,2207.25,3400,4866.86
16371,0,1,19,1,2,3,1,2,2,0,1000,786.6,1000,1179.9
16372,0,1,23,1,2,3,0,0,0,0,0,0,0,0
16373,0,1,21,1,2,1,1,1,1,0,500,0,500,544.95
16374,0,1,23,1,2,2,2,8,8,0,7000,5206.12,4000,5438.7
16375,0,1,22,1,2,4,1,3,3,0,2000,0,2000,2244.6
16376,0,1,30,2,2,3,1,2,2,0,3300,2595.96,3300,3893.94
16377,0,1,23,1,2,3,4,31,31,0,10517,2457.75,3720,4721.55
16378,0,0,32,1,2,4,1,3,3,0,3000,0,3000,3365.22
16379,0,1,27,1,2,3,20,59,59,0,44400,11210.69,7000,12910.71
16380,0,1,28,2,2,3,16,149,62,75,36447,5454.33,6000,12909.43
16381,0,1,34,1,2,5,3,20,20,0,32559,8827.03,18000,21317.14
16382,0,1,27,1,2,4,14,122,122,0,69443,14828.27,12000,25230.94
16383,0,1,39,1,2,5,13,75,74,1,49650,0,9480,27719.69
16384,0,1,39,1,2,3,5,23,20,3,12544,3307.74,3700,4568.52
16385,0,1,26,3,2,4,11,50,23,25,62880,3321.93,10000,20900.12
16386,0,1,34,1,2,5,6,40,40,0,67400,11767.35,17800,27897.36
16387,0,0,20,1,2,2,6,22,19,3,8336,3774.21,3000,4979.77
16388,0,1,28,1,2,5,1,6,6,0,1000,0,1000,1179.82
16389,0,1,29,1,2,3,10,62,61,1,34429,2282.69,7755,13049.88
16390,0,1,23,1,2,3,1,2,2,0,3000,2359.8,3000,3539.7
16391,0,1,29,1,2,3,14,85,85,0,41392,15270.09,10621,16723.71
16392,0,1,29,1,2,4,1,1,0,1,1000,0,1000,1138.13
16393,0,1,35,1,2,3,1,2,1,1,10000,7866.08,10000,11799.12
16394,0,1,21,1,2,3,1,2,2,0,2850,3229.8,2850,3875.76
16395,0,0,21,1,2,3,3,18,17,1,4990,0,2250,2677.59
16396,0,1,19,1,2,2,0,0,0,0,0,0,0,0
16397,0,1,41,1,2,3,1,1,1,0,1000,0,1000,1228.33
16398,0,0,23,1,2,2,1,2,1,1,2000,1573.24,2000,2385.08
16399,0,1,31,1,2,4,2,12,4,8,3050,515.25,1750,1946.52
16400,0,1,26,1,0,5,15,106,101,5,37200,14712.87,6000,20872.08
16401,0,1,22,1,2,2,1,4,4,0,600,604.66,600,783.42
16402,0,1,29,1,2,3,1,3,1,1,2000,1573.16,2000,2384.96
16403,0,0,25,3,2,3,4,11,7,4,16399,12664.53,12000,14770.92
16404,0,0,36,1,2,4,2,10,9,1,15779,0,8779,10488.24
16405,0,1,32,1,2,4,12,50,49,1,30233,4937.12,4200,6857.25
16406,0,1,32,1,2,4,4,13,11,2,8300,5342.5,5500,7478.34
16407,0,1,29,2,2,4,1,2,2,0,2000,1573.28,2000,2359.92
16408,0,0,36,1,2,3,0,0,0,0,0,0,0,0
16409,0,1,29,1,2,3,7,40,26,14,23072,7828.08,8500,11076.67
16410,0,1,31,1,2,3,2,9,8,1,4530,0,3000,3422.94
16411,0,1,40,1,2,3,4,26,26,0,12820,4851.95,5130,6514.65
16412,0,1,35,1,2,3,1,5,5,0,2500,1902.74,2500,3399.34
16413,0,1,23,1,2,3,1,0,0,0,10000,12060.72,10000,12060.72
16414,0,1,32,1,2,5,1,2,2,0,2500,0,2500,2949.84
16415,0,1,40,1,2,3,2,12,9,3,5673,1283.12,3173,4519.45
16416,0,1,20,1,2,2,2,10,9,1,2000,0,1000,1269.06
16417,0,1,48,1,2,4,1,4,4,0,3000,2609.12,3000,4079.9
16418,0,1,37,1,2,2,11,77,77,0,26668,5408.71,4261,13410.09
16419,0,1,35,1,2,4,3,18,16,2,10127,1833.99,4627,8139.75
16420,0,1,29,2,2,5,9,56,41,14,46164,7874.8,10200,12408.7
16421,0,1,22,1,0,3,1,1,1,0,12000,0,12000,16319.76
