245	0	0	29	1	1	5	13	67	57	10	0	48509	7426.37	9400	18652.16
246	0	0	31	1	2	3	8	59	58	1	0	24227	373.12	5445	12958.9
247	0	0	26	3	2	4	13	78	71	7	0	45764	0	10700	18999.11
248	0	1	45	1	2	3	0	0	0	0	0	0	0	0	0
249	0	1	30	2	2	4	8	28	28	0	0	7505	0	2500	3585.17
250	0	1	25	1	2	3	7	32	21	11	0	7321	3523.12	2580	5319.01
251	0	1	24	1	2	2	0	0	0	0	0	0	0	0	0
252	0	1	24	2	2	2	8	47	44	0	0	12787	2487.67	3995	6595.78
253	0	0	30	2	2	3	6	40	40	0	0	28849	7560.28	8597	15365.19
254	0	1	30	1	2	3	0	0	0	0	0	0	0	0	0
255	0	1	32	1	2	3	0	0	0	0	0	0	0	0	0
256	0	1	26	1	2	5	2	12	12	0	0	5088	2402.79	3500	4758.86
257	0	1	26	2	2	3	1	7	4	3	0	3000	1630.85	3000	4079.04
258	0	1	24	1	2	2	5	26	26	0	0	7522	0	4320	5850.85
259	0	1	27	1	1	4	8	67	64	3	0	15234	514.64	4639	5966.94
260	0	0	30	1	2	4	10	95	95	0	0	38031	0	7122	14929.04
261	0	1	33	1	2	3	1	6	6	0	0	1500	959.82	1500	1964.64
262	0	1	23	1	2	4	1	9	7	2	0	1000	319.89	1000	1359.56
263	0	1	47	1	0	4	17	106	99	7	0	64439	11334.36	7900	15869.65
264	0	0	28	1	2	3	0	0	0	0	0	0	0	0	0
265	0	1	24	1	2	3	16	145	144	0	0	33271	5715.81	9176	15544.22
266	0	1	30	2	2	4	4	23	21	2	0	16746	5485.22	10000	12042.77
267	0	1	51	1	2	5	1	6	5	1	0	3000	0	3000	0
268	0	1	29	1	2	2	1	1	1	0	0	1700	0	1700	2005.92
269	0	1	34	1	0	3	2	5	5	0	0	4000	1310.95	2000	2719.94
270	0	0	27	2	2	4	6	36	19	17	0	16625	1972.29	4500	5500.09
271	0	0	31	1	2	3	13	106	106	0	0	39511	0	5228	22142.14
272	0	0	32	1	2	2	1	4	4	0	0	2000	1772.08	2000	2719.92
273	0	0	36	2	2	3	15	119	119	0	0	72461	11183.31	12000	25901.57
274	0	1	20	1	2	2	1	2	2	0	0	1200	1359.9	1200	1631.88
275	0	0	28	1	2	2	9	46	46	0	0	16900	4097.94	4500	6536.91
276	0	1	36	1	2	3	1	7	5	2	0	1500	1187.89	1500	1958.82
277	0	0	25	1	2	5	1	2	2	0	0	4500	3539.72	4500	5309.58
278	0	0	23	1	2	2	0	0	0	0	0	0	0	0	0
279	0	0	28	1	2	2	1	3	3	0	0	5000	0	5000	5833.71
280	0	0	22	1	2	2	7	40	40	0	0	4200	0	600	815.76
281	0	1	45	1	1	3	4	30	28	2	0	10930	4848.12	5089	6603.62
282	0	1	42	1	2	4	5	34	33	1	0	19700	5376.87	5400	11788.64
283	0	0	37	1	2	4	2	12	10	2	0	15400	0	9000	11642.45
284	0	1	35	1	2	2	8	71	70	1	0	16906	1395.08	3300	10058.46
285	0	1	26	1	2	3	6	24	24	0	0	11600	0	2900	3682.56
286	0	1	29	1	1	3	0	0	0	0	0	0	0	0	0
287	0	0	53	1	2	3	6	57	56	1	0	10883	0	3406	7797.25
288	0	1	36	1	2	2	1	2	2	0	0	6000	6799.9	6000	8159.88
289	0	1	29	1	0	2	2	10	10	0	0	3550	1024.65	2000	2465.76
290	0	1	25	1	2	4	4	17	11	6	0	9100	2888.02	3400	6308.24
291	0	1	25	1	2	2	4	11	8	3	0	8332	6496.36	6000	8158.68
292	0	1	23	1	2	4	2	11	9	2	0	5500	1432.75	5000	5827.8
293	0	1	25	1	2	2	2	7	6	1	0	4635	3686.76	4000	5439.87
294	0	1	30	1	2	4	10	52	46	5	0	25874	0	5600	9520.72
295	0	1	30	2	2	2	0	0	0	0	0	0	0	0	0
296	0	1	31	1	2	4	6	70	54	12	0	13382	0	3000	7857.68
297	0	1	26	2	2	3	15	55	38	17	0	29392	1322.1	4545	9099.91
298	0	1	30	2	2	4	1	2	2	0	0	9000	10199.8	9000	12239.76
299	0	1	19	1	2	2	1	5	5	0	0	700	137.64	700	825.84
300	0	1	23	1	2	2	1	5	5	0	0	1500	1162.91	1500	2039.91
301	0	0	30	1	2	3	6	27	27	0	0	5700	290.49	1600	2795.72
302	0	1	33	1	2	3	4	21	17	4	0	6924	2465.13	3024	4267.52
303	0	1	28	1	2	3	1	5	5	0	0	1000	0	1000	1359.9
304	0	1	19	1	2	2	2	12	12	0	0	2000	0	1000	1269.81
305	0	0	35	1	2	3	11	60	60	0	0	24403	7056.55	6475	10213.84
306	0	1	38	1	2	4	3	22	19	2	0	10462	643.41	5000	8076.97
307	0	1	21	1	2	2	5	20	19	1	0	5034	3224.22	1500	3427.2
308	0	1	30	3	2	2	1	1	1	0	0	10000	0	10000	11799.36
309	0	1	25	2	1	3	12	117	110	7	0	29852	2242.4	4517	13644.29
310	0	1	34	1	2	4	2	10	10	0	0	1922	1059.81	1000	1929.84
311	0	1	29	1	2	2	1	1	1	0	0	1000	0	1000	1228.33
312	0	0	28	1	2	4	16	86	86	0	0	22657	4055.27	3147	7049.05
313	0	1	37	1	2	4	13	124	121	3	0	56670	12299.12	15000	20298.92
314	0	1	47	1	2	3	1	7	7	0	0	2500	1359	2500	3399.1
315	0	1	34	1	2	4	6	27	25	2	0	29630	0	9400	10012.26
316	0	0	39	1	2	3	12	81	56	25	0	28511	5596.02	7362	13415.74
317	0	1	31	1	2	3	1	3	3	0	0	3500	2010.78	3500	4129.71
318	0	1	28	1	2	4	0	0	0	0	0	0	0	0	0
319	0	0	26	2	2	3	4	30	16	14	0	14469	0	5318	7518.2
320	0	1	25	1	2	2	4	16	13	3	0	6418	3992.92	4000	5438.68
321	0	1	36	1	2	5	3	18	18	0	0	13693	0	9200	10167.24
322	0	1	39	1	2	3	0	0	0	0	0	0	0	0	0
323	0	1	29	1	2	3	17	120	119	1	0	34605	8341.09	5000	13155.14
324	0	1	38	1	2	3	8	50	41	9	0	16454	3151.88	4900	8644.7
325	0	1	31	2	2	3	3	15	7	8	0	17970	4856.64	9000	10279.89
326	0	0	27	1	2	4	0	0	0	0	0	0	0	0	0
327	0	1	28	1	2	3	9	50	50	0	0	10342	4721.54	2667	6023.45
328	0	0	28	3	2	4	7	31	29	2	0	31244.17	5329.99	8100	9968.04
329	0	1	31	3	2	4	8	31	30	1	0	30754	6555.56	12300	14710.5
330	0	1	30	1	2	3	0	0	0	0	0	0	0	0	0
331	0	1	26	1	2	5	22	165	165	0	0	51656	0	4039	15023.55
332	0	1	31	1	2	2	3	16	16	0	0	23783	4857.4	11000	13482.21
333	0	1	29	1	2	3	5	46	31	14	0	13681	0	4654	10015.06
334	0	1	34	1	2	2	4	11	10	1	0	5200	0	1780	3292.83
335	0	1	20	1	2	2	1	2	2	0	0	1000	1133.2	1000	1359.84
336	0	1	37	3	2	5	11	54	54	0	0	58349	12770.5	11000	20201.56
337	0	1	28	1	2	2	8	47	47	0	0	12676	1102.99	5000	6003.54
338	0	1	26	2	2	4	5	30	28	2	0	20394	2979.67	10700	12630.71
339	0	1	32	2	2	4	13	122	107	15	0	28270	9866.47	6409	10759.71
340	0	1	30	2	2	4	10	77	46	31	0	35775	5422.91	8000	18778.86
341	0	1	28	1	2	3	20	131	112	19	0	52949.56	3213.76	6132	15553.94
342	0	1	28	1	2	4	18	140	128	11	0	54331	6365.84	5003	18619.79
343	0	1	27	1	2	3	8	39	27	12	0	13393	0	3500	4953.24
344	0	1	36	1	2	3	1	8	8	0	0	2000	853.08	2000	2719.24
345	0	1	28	3	2	2	2	12	12	0	0	7006	2962.24	5000	7344.99
346	0	1	34	1	2	3	5	18	11	7	0	15382	5782.87	6600	8416.7
347	0	1	48	3	2	5	8	41	41	0	0	41780	6421.22	12700	14470.66
348	0	0	29	1	2	2	12	58	58	0	0	30584	9094.33	7000	13907.25
349	1	1	28	1	2	3	1	7	1	2	3	12000	0	12000	13759.82
350	0	1	33	1	2	3	3	30	29	1	0	36678	0	17600	21228.72
351	0	1	35	1	2	4	1	2	2	0	0	5000	3933.28	5000	5899.92
352	0	1	24	1	2	3	0	0	0	0	0	0	0	0	0
353	0	1	35	1	2	3	10	71	71	0	0	26202	3845.15	4995	13253.77
354	0	1	23	1	2	2	6	58	54	3	0	8394	0	2400	7003.16
355	0	1	29	1	2	3	3	11	7	4	0	3500	1657.34	2500	3409.24
356	0	1	33	1	2	4	1	12	12	0	0	10000	0	10000	12361.68
357	0	1	22	1	2	1	4	15	13	2	0	3700	3676.2	2000	3793.78
358	0	1	26	1	2	3	1	4	4	0	0	1000	886	1000	1359.9
359	0	1	28	1	2	3	1	8	2	6	0	4000	1739.56	4000	5438.68
360	0	1	28	1	2	3	10	94	83	9	0	45667	2974.74	21691	28766.01
361	0	1	18	1	2	2	0	0	0	0	0	0	0	0	0
362	0	1	48	1	2	3	4	18	15	3	0	9306	519.98	5000	5942.46
363	0	0	23	1	2	4	2	10	5	5	0	2725	1348.96	2100	2855.22
364	0	0	36	1	2	5	7	36	36	0	0	32772	9227.65	6806	15507.76
365	0	1	28	1	0	3	1	6	6	0	0	12000	0	12000	13822.44
366	0	1	24	2	2	2	20	84	84	0	0	31961	0	6740	13896.9
367	0	1	32	1	2	4	7	67	52	14	0	16307	0	5043	11554.83
